URL;U ID;Public;Derived View;Parent UID;Domain;Type;Name;Description;Visits;Creation Date;Last Update Date (data);Category;Keywords;Downloads;Owner;Contact Email;License;Publication Stage;Published Version Name;Published Version UID;data_provided_by;Every 15 minutes;routing_approval;api_endpoint;Daily;Application;Frequency;source_link;Publishing Department;owner_uid;capabilities;domains.type;supportedQueryFormats;htmlPopupType;copyrightText;geometryType;typeIdField;Spatial Reference wkid;Source;displayField;Department;Dataset Owner;Refresh Method;Contact Information;Departmental Site;Data Dictionary;provenance;fields;isDataVersioned;canModifyLayer;id;currentVersion;minScale;supportsStatistics;supportsCoordinatesQuantization;isUnique;maxRecordCount;supportsDatumTransformation;useStandardizedQueries;supportsAdvancedQueries;isAscending;hasLabels;maxScale
https://data.baltimorecity.gov/d/hec5-w523;hec5-w523;true;true;9agw-sxsr;data.baltimorecity.gov;filter;addresszip;;777;03/28/2016 08:19:00 PM +0000;09/14/2020 04:45:00 PM +0000;City Services;311,csr;121;nazdorovia;;Creative Commons Attribution 3.0 Unported;published;;;BCIT;;;https://data.baltimorecity.gov/resource/hec5-w523.json;;;;http://www.baltimorecity.gov/OfficeoftheMayor/MayoralOffices/InformationTechnology.aspx;;m5jk-ffb2;;;;;;;;;;;Information Technology;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/8pux-w48r;8pux-w48r;true;true;uqwn-g6hs;data.baltimorecity.gov;filter;Food & Merchants;Street vendor locations of Merchants;139;03/27/2016 05:36:00 PM +0000;11/22/2013 07:35:00 PM +0000;;street,merchant,vendor;95;ccobane;;Public Domain;published;;;EGIS;;;https://data.baltimorecity.gov/resource/8pux-w48r.json;;;Annually;http://www.baltimorecity.gov/OfficeoftheMayor/MayoralOffices/InformationTechnology/EnterpriseGeographicInformationServices.aspx;;tent-eqgd;;;;;;;;;;;Enterprise Geographic Information Services;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/jdcu-2rh4;jdcu-2rh4;true;true;xviu-ezkt;data.baltimorecity.gov;filter;SE;;2,934;03/25/2016 12:15:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;230;Highlandtown Crime Stats;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/jdcu-2rh4.json;;;More than once per day;https://www.baltimorepolice.org/;;gnsp-vuzm;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/7f7r-9cns;7f7r-9cns;true;true;xviu-ezkt;data.baltimorecity.gov;filter;today;;257;03/23/2016 09:57:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;96;nazdorovia;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/7f7r-9cns.json;;;More than once per day;https://www.baltimorepolice.org/;;m5jk-ffb2;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/bfju-ua8g;bfju-ua8g;true;true;xviu-ezkt;data.baltimorecity.gov;filter;Baltimore Logs;;572;03/19/2016 01:15:00 AM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;87;Pearl;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/bfju-ua8g.json;;;More than once per day;https://www.baltimorepolice.org/;;gstb-2u5r;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/asqq-arw6;asqq-arw6;true;true;wsfq-mvij;data.baltimorecity.gov;chart;BPD Part 1 Crime by Neighborhood 2016 Chart;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";635;03/15/2016 01:39:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;163;Open Baltimore;jeffrey.cooper@baltimorepolice.org;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/asqq-arw6.json;;;Monthly;http://www.baltimorepolice.org/;;6r9a-dfdj;;;;;;;;;;;Police Department;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/fvxg-yy85;fvxg-yy85;true;true;wsfq-mvij;data.baltimorecity.gov;filter;BPD Part 1 Crime by Neighborhood 2016;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";920;03/15/2016 01:30:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;163;Open Baltimore;jeffrey.cooper@baltimorepolice.org;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/fvxg-yy85.json;;;Monthly;http://www.baltimorepolice.org/;;6r9a-dfdj;;;;;;;;;;;Police Department;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/m2td-dyzf;m2td-dyzf;true;true;xviu-ezkt;data.baltimorecity.gov;filter;Calls for Service Burglary;;269;03/14/2016 07:44:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;185;Open Baltimore;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/m2td-dyzf.json;;;More than once per day;https://www.baltimorepolice.org/;;6r9a-dfdj;;;;;;;;;;;Police Department;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/dqc4-wmyg;dqc4-wmyg;true;true;wsfq-mvij;data.baltimorecity.gov;filter;BPD Part 1 Crime by Neighborhood;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";582;03/15/2016 01:29:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;143;Open Baltimore;jeffrey.cooper@baltimorepolice.org;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/dqc4-wmyg.json;;;Monthly;http://www.baltimorepolice.org/;;6r9a-dfdj;;;;;;;;;;;Police Department;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/vra5-x4rs;vra5-x4rs;true;true;xv8d-bwgi;data.baltimorecity.gov;filter;Coordinates as Location;;228;03/03/2016 12:06:00 AM +0000;02/13/2018 04:59:00 PM +0000;City Services;liquor,license,permit;105;dlawrence;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore City Liquor License Board;;;https://data.baltimorecity.gov/resource/vra5-x4rs.json;;;;http://www.baltimorecity.gov/Government/BoardsandCommissions/LiquorBoard.aspx;;i7vd-64rn;;;;;;;;;;;Liquor License Board;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/6i36-js8x;6i36-js8x;true;true;wsfq-mvij;data.baltimorecity.gov;filter;victim based crime data;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";492;03/02/2016 08:03:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;100;lyeitz;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/6i36-js8x.json;;;Monthly;http://www.baltimorepolice.org/;;4shg-9nws;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/wxh5-wnf6;wxh5-wnf6;true;true;wsfq-mvij;data.baltimorecity.gov;filter;My New Data;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";356;03/02/2016 10:10:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;120;LMM;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/wxh5-wnf6.json;;;Monthly;http://www.baltimorepolice.org/;;ix4m-h8yk;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/dxdu-qzx7;dxdu-qzx7;true;true;xviu-ezkt;data.baltimorecity.gov;filter;911 200 block;;744;03/02/2016 04:59:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;169;ChrissyMad;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/dxdu-qzx7.json;;;More than once per day;https://www.baltimorepolice.org/;;2dht-cjci;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/hsvw-4wix;hsvw-4wix;true;true;wsfq-mvij;data.baltimorecity.gov;filter;Baltimore_Crime;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";1,426;03/01/2016 12:46:00 AM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;145;Anthony;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/hsvw-4wix.json;;;Monthly;http://www.baltimorepolice.org/;;rvjz-ytmn;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/22fc-t5i9;22fc-t5i9;true;true;qqcv-ihn5;data.baltimorecity.gov;map view;Westport Vacant Buildings Google;Vacant Buildings located throughout the City of Baltimore. To be updated twice a month.;398;02/24/2016 09:05:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;vacant buildings,vacant;136;asnxprs98;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/22fc-t5i9.json;;;;http://www.baltimorehousing.org/default.aspx;;4hx3-7vjs;;;;;;;;;;;Baltimore Housing;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/2ygy-84tw;2ygy-84tw;true;true;qqcv-ihn5;data.baltimorecity.gov;map view;Westport Vacant Buildings Map;Vacant Buildings located throughout the City of Baltimore. To be updated twice a month.;737;02/24/2016 08:53:00 PM +0000;08/10/2020 09:00:00 AM +0000;Housing & Development;vacant buildings,vacant;182;asnxprs98;;Creative Commons Attribution 3.0 Unported;published;;;Housing Authority of Baltimore City;;;https://data.baltimorecity.gov/resource/2ygy-84tw.json;;;;http://www.baltimorehousing.org/default.aspx;;4hx3-7vjs;;;;;;;;;;;Baltimore Housing;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/k4nt-xu78;k4nt-xu78;true;true;wsfq-mvij;data.baltimorecity.gov;filter;DD@CH;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";524;02/24/2016 03:16:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;138;LGM;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/k4nt-xu78.json;;;Monthly;http://www.baltimorepolice.org/;;kikm-w8r6;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/3ydz-bjqf;3ydz-bjqf;true;true;3i3v-ibrt;data.baltimorecity.gov;filter;Open Baltimore Arrest Baltimore;This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.;253;02/23/2016 10:51:00 PM +0000;08/14/2020 05:51:00 PM +0000;Public Safety;arrests,crime,police;135;Stephanie;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/3ydz-bjqf.json;;;Monthly;http://www.baltimorepolice.org/;;gk2g-tvmu;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/view/2xx4-jvbs;2xx4-jvbs;true;true;fesm-tgxf;data.baltimorecity.gov;datalens;Housing Permits Data Lens;;2,946;02/23/2016 04:30:00 PM +0000;09/14/2020 10:00:00 AM +0000;Housing & Development;;7;Open Baltimore;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Housing's Office of Permits & Building Inspections;;;https://data.baltimorecity.gov/resource/2xx4-jvbs.json;;;;http://www.baltimorehousing.org/permits;;6r9a-dfdj;;;;;;;;;;;Baltimore Housing;;;;;;official;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/93s5-z67p;93s5-z67p;true;true;wsfq-mvij;data.baltimorecity.gov;filter;3-year 2100 barclay street;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";148;02/22/2016 06:01:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;112;Ward Herzog;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/93s5-z67p.json;;;Monthly;http://www.baltimorepolice.org/;;uy8h-d24n;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/q8zb-7fu9;q8zb-7fu9;true;true;wsfq-mvij;data.baltimorecity.gov;filter;Northern Chinquapin Park;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";392;02/23/2016 01:54:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;100;Ward Herzog;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/q8zb-7fu9.json;;;Monthly;http://www.baltimorepolice.org/;;uy8h-d24n;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/temn-jv8u;temn-jv8u;true;true;xviu-ezkt;data.baltimorecity.gov;filter;family disturbance calls for service;;1,518;02/18/2016 10:20:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;231;Carolejalexander@gmail.com;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/temn-jv8u.json;;;More than once per day;https://www.baltimorepolice.org/;;32t2-b8w6;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/pf95-8y84;pf95-8y84;true;true;wsfq-mvij;data.baltimorecity.gov;filter;3-year Barclay Crime Data;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";388;02/22/2016 05:47:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;135;Ward Herzog;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/pf95-8y84.json;;;Monthly;http://www.baltimorepolice.org/;;uy8h-d24n;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/5kqe-k9vu;5kqe-k9vu;true;true;us2p-bijb;data.baltimorecity.gov;filter;MWBE Scheduling - Baltimore;It is the policy of the City of Baltimore to promote equal business opportunity in the City's contracting process by encouraging full and equitable participation by minority and women's business enterprises in the provision of goods and services to the City on a contractual basis.;247;02/17/2016 03:43:00 PM +0000;04/03/2014 11:29:00 PM +0000;City Services;minority,contracts,mwboo,mbe,wbe,businesses,women;153;Mark McClenahan;;Creative Commons Attribution 3.0 Unported;published;;;Law / Minority and Women's Business Opportunity Office;;;https://data.baltimorecity.gov/resource/5kqe-k9vu.json;;;;http://www.baltimorecity.gov/Government/AgenciesDepartments/Law/MinorityandWomensBusinessOpportunityOffice.aspx;;uy5n-qk9v;;;;;;;;;;;Minority and Women-Owned Business Development;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/hy22-mhix;hy22-mhix;true;true;wsfq-mvij;data.baltimorecity.gov;filter;2014ViolentCrime;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";5,865;02/18/2016 06:08:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;226;Donna;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/hy22-mhix.json;;;Monthly;http://www.baltimorepolice.org/;;k6ir-diiz;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/sjx4-nd4t;sjx4-nd4t;true;true;wsfq-mvij;data.baltimorecity.gov;filter;2015;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";474;02/17/2016 03:02:00 AM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;138;bryancb;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/sjx4-nd4t.json;;;;http://www.baltimorepolice.org/;;347f-ku6h;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/du7x-y4jz;du7x-y4jz;true;true;wsfq-mvij;data.baltimorecity.gov;filter;SWP robberies since 2014;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";237;02/11/2016 01:21:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;115;csr21223;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/du7x-y4jz.json;;;Monthly;http://www.baltimorepolice.org/;;2uy5-v973;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/tkqf-auvg;tkqf-auvg;true;true;wsfq-mvij;data.baltimorecity.gov;filter;Robberies SWP;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";146;02/11/2016 01:07:00 PM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;90;csr21223;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/tkqf-auvg.json;;;Monthly;http://www.baltimorepolice.org/;;2uy5-v973;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/8qt2-p5fn;8qt2-p5fn;true;true;xviu-ezkt;data.baltimorecity.gov;map view;Map;;690;01/04/2016 12:06:00 AM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;219;Erimov;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/8qt2-p5fn.json;;;More than once per day;https://www.baltimorepolice.org/;;ba33-2257;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/9d84-k9ep;9d84-k9ep;true;true;wsfq-mvij;data.baltimorecity.gov;filter;SOUTHEASTERN;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";552;02/10/2016 12:13:00 AM +0000;09/08/2020 08:02:00 PM +0000;Public Safety;;116;Brian Baker;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/9d84-k9ep.json;;;;http://www.baltimorepolice.org/;;qxbr-kufi;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/pkir-smfy;pkir-smfy;true;true;wsfq-mvij;data.baltimorecity.gov;map view;Mary Ave Frankford;"All BPD data on Open Baltimore is preliminary data and subject to change.  The information presented through Open Baltimore represents Part I victim based crime data. The data do not represent statistics submitted to the FBI's Uniform Crime Report (UCR); therefore any comparisons are strictly prohibited. For further clarification of UCR data, please visit http://www.fbi.gov/about-us/cjis/ucr/ucr. Please note that this data is preliminary and subject to change. Prior month data is likely to show changes when it is refreshed on a monthly basis.  All data is geocoded to the approximate latitude/longitude location of the incident and excludes those records for which an address could not be geocoded. Any attempt to match the approximate location of the incident to an exact address is strictly prohibited.";492;02/09/2016 10:07:00 PM +0000;09/08/2020 08:02:00 PM +0000;Crime;;112;genac;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/pkir-smfy.json;;;;http://www.baltimorepolice.org/;;nsz3-y6z8;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/ifjs-ihfu;ifjs-ihfu;true;true;3i3v-ibrt;data.baltimorecity.gov;filter;Arrest 12/26-27 2014;This data represents the top arrest charge of those processed at Baltimore's Central Booking & Intake Facility. This data does not contain those who have been processed through Juvenile Booking.;181;02/08/2016 08:21:00 PM +0000;08/14/2020 05:51:00 PM +0000;Public Safety;arrests,crime,police;93;rf;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/ifjs-ihfu.json;;;Monthly;http://www.baltimorepolice.org/;;pzee-hrws;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
https://data.baltimorecity.gov/d/7zqb-mkf3;7zqb-mkf3;true;true;xviu-ezkt;data.baltimorecity.gov;filter;Willie;;207;02/05/2016 06:32:00 PM +0000;09/14/2020 05:10:00 PM +0000;Public Safety;911,calls for service;94;Jamie P;;Creative Commons Attribution 3.0 Unported;published;;;Baltimore Police Department;;;https://data.baltimorecity.gov/resource/7zqb-mkf3.json;;;More than once per day;https://www.baltimorepolice.org/;;ec5x-j59a;;;;;;;;;;;Police Department;;;;;;community;;;;;;;;;;;;;;;;
